cycSecs,cycMps,cycGrade,cycRoadType
232,13.4112,0,0
233,13.4112,0,0
234,13.4112,0,0
235,13.4112,0,0
236,13.4112,0,0
237,13.4112,0,0
238,13.4112,0,0
239,13.4112,0,0
240,13.4112,0,0
241,13.4112,0,0
242,13.4112,0,0
243,13.4112,0,0
244,13.4112,0,0
245,13.4112,0,0
246,13.4112,0,0
247,13.4112,0,0
248,13.4112,0,0
249,13.4112,0,0
250,13.4112,0,0
251,13.4112,0,0
252,13.4112,0,0
253,13.4112,0,0
254,13.4112,0,0
255,13.4112,0,0
256,13.4112,0,0
257,13.4112,0,0
258,13.4112,0,0
259,13.4112,0,0
260,13.4112,0,0
261,13.4112,0,0
262,13.4112,0,0
263,13.4112,0,0
264,13.4112,0,0
265,13.4112,0,0
266,13.4112,0,0
267,13.4112,0,0
268,13.4112,0,0
269,13.4112,0,0
270,13.4112,0,0
271,13.4112,0,0
272,13.4112,0,0
273,13.4112,0,0
274,13.4112,0,0
275,13.4112,0,0
276,0,0,0
277,0,0,0
278,0,0,0
279,0,0,0
280,0,0,0
281,0,0,0
282,0,0,0
283,0,0,0
284,0,0,0
285,0,0,0
286,0,0,0
287,0,0,0
288,0,0,0
289,0,0,0
290,0,0,0
291,0,0,0
292,0,0,0
293,0,0,0
294,0,0,0
295,0,0,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,13.87365517,0,0
301,13.87365517,0,0
302,13.87365517,0,0
303,13.87365517,0,0
304,13.87365517,0,0
305,13.87365517,0,0
306,13.87365517,0,0
307,13.87365517,0,0
308,13.87365517,0,0
309,13.87365517,0,0
310,13.87365517,0,0
311,13.87365517,0,0
312,13.87365517,0,0
313,13.87365517,0,0
314,13.87365517,0,0
315,13.87365517,0,0
316,13.87365517,0,0
317,13.87365517,0,0
318,13.87365517,0,0
319,13.87365517,0,0
320,13.87365517,0,0
321,13.87365517,0,0
322,13.87365517,0,0
323,13.87365517,0,0
324,13.87365517,0,0
325,13.87365517,0,0
326,13.87365517,0,0
327,13.87365517,0,0
328,13.87365517,0,0
329,13.87365517,0,0
330,13.87365517,0,0
331,13.87365517,0,0
332,13.87365517,0,0
333,13.87365517,0,0
334,13.87365517,0,0
335,13.87365517,0,0
336,13.87365517,0,0
337,13.87365517,0,0
338,13.87365517,0,0
339,13.87365517,0,0
340,13.87365517,0,0
341,13.87365517,0,0
342,13.87365517,0,0
343,13.87365517,0,0
344,13.87365517,0,0
345,13.87365517,0,0
346,13.87365517,0,0
347,13.87365517,0,0
348,13.87365517,0,0
349,13.87365517,0,0
350,13.87365517,0,0
351,13.87365517,0,0
352,13.87365517,0,0
353,13.87365517,0,0
354,13.87365517,0,0
355,13.87365517,0,0
356,13.87365517,0,0
357,13.87365517,0,0
358,13.28776949,0,0
359,13.28776949,0,0
360,13.28776949,0,0
361,13.28776949,0,0
362,13.28776949,0,0
363,13.28776949,0,0
364,13.28776949,0,0
365,13.28776949,0,0
366,13.28776949,0,0
367,13.28776949,0,0
368,13.28776949,0,0
369,13.28776949,0,0
370,13.28776949,0,0
371,13.28776949,0,0
372,13.28776949,0,0
